UserId,ItemId
4154,1734 2464 465 938 2885 2022 117 1386 697 968 2537 2602 1673 762 1116 1307 1407 2928 2312 267 2351 3209 2855 702 609 167 1193 1800 2841 2030 1575 2024 2664 2997 656 1185 1755 3178 331 3078 385 830 1443 275 1405 1295 2645 3110 2206 621 
4155,2738 676 2537 865 719 1868 2022 275 702 2351 1754 2754 2201 637 1722 2339 2312 945 496 1575 1866 1352 1954 716 886 3246 1455 2030 2306 1875 2845 678 2885 596 772 988 2024 2464 42 1465 3030 1474 1000 1560 2463 1971 3031 3176 1386 3194 
4156,454 2652 3237 2986 2176 2726 2937 783 1784 2883 2885 2338 100 1239 2976 2875 115 2044 1268 48 2320 1567 1200 3014 964 2470 1770 1755 2398 2350 1088 2933 2537 358 448 505 2006 2551 1575 2790 2055 2387 423 497 2696 465 3049 1195 2472 346 
4157,2022 702 1386 2885 2351 1465 1348 2652 1197 945 465 2312 2464 2537 517 2754 2179 2541 470 865 2039 2320 496 2616 1575 1818 2940 2470 275 1956 596 1868 1200 1443 2964 2350 1071 1643 2403 1046 1737 2024 1193 2750 1498 1185 479 2726 1949 2030 
4158,2107 3078 2228 1092 2339 1051 2749 2908 830 2515 1339 2973 433 706 333 1313 904 3023 551 1231 1241 2652 1956 845 1530 1648 1020 3209 1409 783 259 2455 762 2771 2940 2537 799 639 2464 682 1677 2470 1030 632 828 1876 1723 2111 2320 999 
4159,1681 2464 865 2652 1575 2537 457 19 1868 2176 3093 1193 1185 275 1386 471 3209 231 505 2312 719 1200 976 1991 1949 2320 2940 1474 2726 1197 698 2022 465 2855 842 2921 2142 663 362 2024 458 1455 3035 1307 837 3241 2039 2474 115 3186 
4160,1600 426 3162 1123 1132 637 1526 2661 1262 538 2971 2537 2525 397 1338 1106 965 1369 1414 1513 371 1212 199 988 1715 2351 490 1868 1418 2885 1947 79 1056 1840 3040 1656 1576 1156 3031 2044 1200 2298 1099 51 3065 783 2940 3018 968 228 
4161,1575 1474 2392 2464 2546 231 358 505 2305 1224 1755 865 458 2474 2537 2193 1949 639 2940 1336 2921 1268 1386 1193 1696 1868 275 1185 1531 393 2312 2885 2039 2977 2351 1141 3241 3032 1686 1325 1832 2652 976 92 2024 1348 465 697 3178 750 
4162,1006 954 1474 458 2176 231 2652 1575 710 1686 1975 2977 2811 856 358 2474 2546 3241 2921 1797 1432 1224 3142 2431 2312 2594 1325 1834 91 1240 2631 505 1317 976 248 575 2115 996 825 2392 2089 457 3150 277 1299 3220 2533 1938 2957 3190 
4163,13 2661 571 1720 847 2521 486 1594 2971 1795 593 637 2862 1195 505 919 1614 334 751 443 2527 1521 1298 471 1001 490 3162 1853 984 2494 1414 2113 1496 2455 96 2537 1119 294 988 2075 1868 2685 439 2974 1556 2879 1575 51 865 1056 
4164,1281 2788 422 122 1517 1063 1020 845 128 3158 2088 863 331 2086 2411 2173 1430 682 706 468 1339 3142 1194 575 745 3085 1159 3242 1762 2522 2977 1360 1723 1700 197 2881 764 1927 1462 1269 1006 2817 2455 906 3182 2002 938 2538 2592 1168 
4165,1020 2173 2977 1195 845 706 319 1861 2652 2262 1056 905 1474 490 505 1268 856 2113 2217 1001 751 847 1853 2538 954 13 2885 331 2455 1521 2521 1575 1602 2309 2470 3142 422 2937 170 197 1795 2351 919 443 122 439 2921 2537 571 2865 
4166,938 2022 465 389 1386 496 2750 2351 1857 2885 2855 2841 2299 2127 1734 1443 1307 3181 814 214 954 856 1197 1369 2066 682 2312 457 1673 697 1800 1156 702 2464 808 1575 267 2537 3037 1664 1295 488 1034 517 2807 2652 117 957 2583 505 
4167,1386 465 770 3209 2885 2022 938 3073 275 2464 1195 2855 2750 1200 1193 2351 2064 644 361 663 719 1443 1474 1197 706 1812 1681 2312 521 2652 1102 2537 637 517 2198 3220 1784 115 814 3247 865 1185 2555 505 1567 457 745 1868 697 471 
4168,954 814 2885 2841 1292 1706 465 856 938 2652 1386 423 2198 2944 454 1498 2350 2470 2855 2464 2431 2811 1088 1290 964 43 1224 1195 1474 100 987 1575 2022 1797 655 2726 115 644 231 1268 505 1200 91 2977 170 751 277 457 1239 2551 
4169,1281 2173 1020 845 1194 1430 128 422 197 3158 1784 331 147 2551 2862 1837 454 706 2086 863 1474 1339 655 394 100 2841 2726 2262 2152 1088 2087 2977 1936 954 234 1063 48 2169 1895 3044 2196 3182 988 697 115 1365 2885 1299 2002 3049 
4170,2103 1837 234 1259 1544 1840 2087 719 147 1685 151 2555 820 1421 2862 2232 835 1908 2070 1575 3057 622 243 2830 275 1418 1866 1681 637 2392 1111 2474 3040 2395 1056 811 2389 2466 1868 1455 1125 3220 588 240 2537 1378 2160 698 976 591 
4171,1020 1784 13 122 845 1195 2173 2538 706 490 783 637 454 35 2551 1001 2398 1715 1200 2726 1339 1521 2455 2974 719 988 2537 2527 2986 2470 1421 2971 2214 2521 2472 505 1525 2055 2661 2862 1474 1770 2178 847 2937 1056 1298 571 1614 1567 
4172,2200 2709 2537 2463 3086 42 1954 275 2698 1455 584 513 1868 1409 1271 2183 2567 2024 2525 412 2404 719 865 2940 398 2898 1170 2460 2464 1949 2312 427 2939 2022 783 1770 862 1363 1150 664 968 1200 1575 985 1330 2233 702 1262 2077 1866 
4173,1784 2350 783 706 2107 1339 2551 454 1020 2726 2470 865 1001 275 2455 2320 1239 2555 2537 885 1567 2902 1474 1837 3186 2117 2862 2472 988 1057 1200 637 1195 719 1635 1977 2538 490 100 2055 1185 1575 2521 2986 1715 48 2932 1106 362 3049 
4174,1013 2108 2371 427 1160 3229 2650 602 3194 3090 770 695 2012 988 1875 329 1023 1204 673 2867 1637 1749 1739 2478 2125 2022 2285 848 2463 1336 2480 2750 1357 1333 2359 2885 2964 886 1386 2120 3233 299 1512 1465 465 560 859 814 2509 532 
4175,517 2022 1386 1443 987 938 702 2616 1956 465 945 1348 954 1474 2179 2541 2885 3241 2464 1975 2754 1197 2351 2652 255 1371 1060 596 1643 231 2750 1875 2176 1922 2631 2320 2726 1396 277 457 1432 1857 2841 1465 100 2312 361 865 2964 1737 
4176,1194 496 1465 697 3178 2022 1348 1386 2039 702 845 2086 2464 706 1949 3158 2940 2144 968 275 465 719 2547 3032 2537 2351 1185 865 1956 2108 2403 3078 1013 267 1307 1197 2885 799 1681 663 412 1868 1455 259 945 128 2971 2312 584 3229 
4177,115 1292 2308 1973 1936 2551 2883 1784 2350 961 1398 1975 346 768 3064 2963 1871 706 1254 3004 1964 2163 1088 1998 471 2111 1864 3014 68 1706 2670 3186 454 2055 964 856 2545 2115 1591 147 1797 2472 100 2595 1032 319 2401 2507 1040 1238 
4178,1575 865 2464 2312 3078 1868 697 1386 719 2024 1193 2039 1307 1474 465 2537 275 1681 147 2022 2547 1200 3032 2351 1185 231 333 2940 1956 3165 1755 2193 2885 3092 2127 2299 1870 1455 1949 1348 2179 457 756 294 2320 2474 698 2855 496 938 
4179,1575 865 2537 719 275 1868 1455 1200 698 1185 1681 147 1474 1837 2726 637 2182 2464 231 2885 1755 3092 2320 651 2312 1325 280 598 465 2474 2022 2470 1770 243 1307 2193 734 1861 3220 1804 1156 582 1784 1648 3237 471 976 2299 505 2024 
4180,1430 422 331 2885 2022 1194 1386 697 465 1784 1281 1290 1443 2470 2173 2750 454 1260 517 2351 1656 2855 485 128 863 2940 2398 2359 2320 1020 2757 924 845 2726 1567 3229 84 2086 2986 1195 706 3158 296 2464 2031 1770 2652 490 1800 988 
4181,1874 1456 2514 2770 167 471 2902 505 2575 0 1034 494 1197 3037 3109 621 1917 2350 1407 1119 1575 2928 1412 2034 2795 2282 2536 1673 334 1614 1405 387 1156 3026 1341 3041 1734 2208 1765 231 486 46 1304 2831 2508 1115 2629 401 1730 2885 
4182,28 435 2726 1064 362 3080 1032 1276 2799 2505 1956 3039 2146 2937 2163 2794 3078 2652 2037 1867 809 2825 1474 2320 215 1602 755 517 1386 59 1241 875 921 2351 2353 1612 2429 2875 2616 2279 983 2387 3051 3209 2470 2507 2963 1747 523 2270 
4183,1443 2022 465 2320 865 1386 706 517 2351 2885 1784 1812 1307 471 275 644 783 1567 2750 1770 2541 2537 2464 1956 1868 380 3209 2726 637 491 2299 2455 521 1200 1197 294 2855 1195 1369 486 2312 3181 2350 2616 1648 2661 3078 1853 454 1800 
4184,2546 2176 458 619 1686 3241 2233 1006 393 1268 1938 2474 1474 1575 1225 996 3209 1224 358 231 3085 1834 505 2443 2977 1766 1768 2921 1386 2652 1432 1861 2710 976 1269 1005 1383 2631 734 866 155 2014 239 2352 1696 2662 2305 2392 2159 2533 
4185,1336 2757 2940 1465 1662 750 505 1386 770 589 2034 2536 2351 1589 2885 2514 2312 1922 2855 299 3176 702 84 1348 1923 2979 2022 938 1197 3026 3178 2770 1689 2464 2845 745 697 471 565 1857 3184 2031 2281 3229 2435 1942 3241 1505 3084 2635 
4186,865 1575 783 2320 275 2537 505 2117 1868 1784 706 1409 1474 2455 3023 1200 2463 2785 988 1770 2350 2470 3142 2885 2339 2007 2174 465 3241 2726 2845 2107 231 960 1185 100 370 2977 2178 2464 3041 3031 719 2351 1262 2652 3049 1000 1681 1567 
4187,1242 1496 1533 2350 1292 593 328 2885 2964 1386 470 842 2879 2902 1119 471 2022 1195 1781 1001 1614 1706 706 830 372 2339 1796 1828 2521 2921 814 1349 2652 556 1680 3088 2006 1871 1130 3087 402 1365 3059 334 1879 1298 2789 2807 1765 837 
4188,2022 702 1348 1465 2885 2541 255 2350 2343 100 1386 945 517 2179 2320 1560 1498 521 596 3148 1197 1060 1737 2470 987 465 1318 168 1956 748 1722 2464 1289 767 979 2754 2012 2616 1290 1013 2726 2855 471 2738 1195 3229 2182 1443 1818 251 
4189,3209 1386 1245 2176 3073 796 1956 100 2464 1060 2944 1193 1102 2012 2885 517 1357 2652 1443 2320 3236 3022 1133 465 2750 2932 380 521 609 115 454 2875 2541 770 1567 1983 2883 2726 2198 48 2986 2616 2472 2470 2055 2937 3064 1498 1784 3130 
4190,2278 1662 2403 1336 859 329 1465 1586 1637 338 2608 2047 3178 1314 1073 2144 1185 753 1889 2469 1506 412 2940 2039 1053 1127 518 1079 432 1459 2180 3032 2108 1134 1715 1023 702 2537 840 2549 1754 941 2100 113 77 2463 1363 602 2012 3252 
4191,2339 830 85 1474 1575 1325 719 457 231 181 3142 275 1200 2726 505 2022 1868 865 1923 2537 706 2024 2470 1465 1268 2120 1861 2464 2568 918 2474 1722 3211 1386 3148 1455 1835 1269 2312 1092 663 1755 655 2966 2222 2805 1875 714 838 553 
4192,454 1784 2551 346 2545 2338 1026 964 2652 115 2726 1864 2428 865 2387 2986 2470 1567 2472 1195 2325 3014 13 471 2488 1001 443 637 1853 2696 328 1200 490 1239 505 1868 465 1594 2883 1088 2537 1292 719 2022 2557 2661 96 2350 2176 2055 
4193,1054 319 2959 836 2113 954 1317 2811 2431 856 505 825 231 2297 1575 1896 1325 2115 243 751 1834 1002 2129 2957 2977 1861 714 335 676 458 1117 2306 1015 1224 1614 2887 91 539 2550 2262 1154 1855 3241 2392 1006 1797 692 1240 1853 655 
4194,2350 2885 2198 2964 1498 1818 808 2127 2470 232 45 1371 214 2750 2702 1386 2841 2652 2807 2855 814 964 470 803 2111 2393 1290 1071 2022 1714 748 1268 465 2182 596 987 1643 2227 14 2937 2875 115 2649 398 1737 100 1137 2258 1861 4 
4195,865 2351 2022 719 275 706 1386 1868 465 697 422 2464 2455 2885 1474 1681 2537 147 1784 637 1575 1443 1307 515 968 1281 1020 505 2173 1455 2312 2547 2855 331 845 1533 1185 976 3158 2086 3142 2940 128 698 1353 2661 1812 471 517 1063 
4196,2022 2537 865 2464 275 1868 719 1575 1386 2351 2312 702 2885 1455 1681 465 3181 2541 698 1193 1200 637 1949 1722 517 2024 1348 1474 496 2320 1185 1465 2299 2652 2179 1812 945 1956 1754 2726 2474 2940 231 2547 2470 147 1197 417 3209 1268 
4197,1563 1290 2807 1714 2885 938 272 2127 1901 2022 988 1031 3182 465 470 2198 1857 1386 471 2750 463 2350 2964 1295 167 1197 331 1643 2222 457 2652 2855 1195 2757 706 697 1494 1212 3068 644 1745 1767 2470 115 1340 803 663 214 3241 296 
4198,1575 2474 2115 2866 3210 243 2164 1474 677 1755 2193 2306 865 1325 938 1686 856 231 319 676 905 2113 505 714 335 954 2496 2431 2392 1055 1681 3150 1868 394 337 719 2406 2957 1015 1475 1224 655 553 811 1299 1641 2196 2385 1054 2805 
4199,2940 2039 968 1949 2514 2464 2537 2024 2190 3178 2404 1889 1755 2652 1218 412 1185 2144 2526 3032 2312 1465 1167 275 750 1409 1407 2180 2814 2403 21 333 3139 1586 2547 291 702 1954 762 2885 1193 2549 1575 2077 3176 2022 3229 1336 719 1598 
4200,954 3167 938 1336 25 856 2411 2959 2779 1006 2977 2841 905 2113 1054 2089 505 2811 575 1002 825 751 329 1896 2887 1015 1596 3041 836 2086 1895 1861 122 1405 1281 2788 231 313 2190 1415 714 3142 1689 1474 2970 2648 3241 1575 2834 1325 
4201,1386 1197 2351 1046 479 1348 1922 2022 2885 470 926 945 2964 1122 702 1956 266 2850 2652 517 465 272 1465 2167 192 3148 2470 2435 2616 2350 1643 1818 1195 2541 1741 2343 2940 1498 1237 521 3084 3241 2757 3233 1737 1714 13 679 2031 1560 
4202,1386 2171 3209 2885 2022 2937 521 1956 1348 2470 1577 1197 1818 1741 2320 870 517 2541 2351 2616 1979 1279 1060 465 770 1195 2652 2350 2940 761 2464 470 2312 2435 3078 2469 945 2537 2031 753 1200 702 168 644 192 748 3130 2726 2850 1770 
4203,1861 1268 2964 1941 1957 598 361 2217 2652 1577 405 876 2885 1156 2176 162 644 1575 1197 1423 2351 987 155 2111 553 1613 163 2616 2385 1184 2809 2937 465 3241 479 814 2470 1684 1745 1736 2865 272 1046 964 2662 2805 2350 2810 1006 1818 
4204,706 2173 1020 2075 3142 1014 1533 2521 3186 2455 505 471 910 122 1575 1868 1298 845 490 443 1195 1338 719 865 2444 2661 3147 1655 3220 1339 2902 1520 1474 1200 2002 976 1853 545 1871 1158 468 13 1307 2977 1001 2638 39 1784 844 2862 
4205,2885 2726 2351 1386 2022 2841 517 1194 1281 147 2541 2173 702 845 1956 100 2616 422 2350 938 2320 470 465 1474 814 1737 1498 2470 128 331 697 596 1020 1443 1348 3145 1046 3158 1185 1837 1339 2750 987 706 241 1722 1106 2688 59 501 
4206,845 716 2537 1474 830 2339 3178 762 632 2908 2086 1755 828 275 706 2392 2515 2568 1325 2754 122 1465 1268 637 1575 231 2940 1116 1167 2464 1409 3139 1194 1092 2039 719 2771 2749 702 3106 2841 1185 465 1020 676 2178 1826 2983 2022 1339 
4207,848 1297 3178 2144 2922 2212 2120 1506 770 1245 1185 773 518 338 412 1120 3078 2956 2423 427 204 3103 1357 1336 695 2171 2608 1637 1956 1196 329 2946 728 1586 3052 2012 1198 2724 1505 1907 938 702 1889 750 1465 2039 3209 2980 85 2108 
4208,505 1614 471 3193 3026 749 2940 167 639 1756 2527 334 706 1218 830 2031 821 486 1176 2174 13 1195 1264 968 454 1575 2339 1605 3071 2190 2537 2455 1015 1346 2536 1304 231 2685 1430 697 613 1474 1325 3142 939 1185 2997 2977 1672 2514 
4209,422 1020 331 845 1281 2855 2173 454 2986 468 2127 3158 505 465 1001 706 1430 128 1212 2726 2011 214 2002 2088 2652 1614 2976 2885 197 45 697 376 1386 2788 115 1194 905 1474 328 51 346 2082 2086 1012 1784 2661 906 167 1857 471 
4210,1020 2455 1575 938 2351 2957 2841 2350 706 2885 2538 2299 1353 2470 2977 3142 465 1474 865 2320 2652 2855 331 845 2726 2115 319 1857 45 91 1812 2022 1197 1770 2899 2971 2474 505 987 676 954 1056 3145 294 2173 2111 655 272 3241 1295 
4211,1730 706 2902 830 1200 1575 471 2339 2455 505 655 2845 1325 2537 2651 783 1189 2070 939 3142 3237 275 2007 401 1195 3079 1770 960 3186 2174 714 2966 1715 486 1365 837 2527 1185 231 988 2470 1020 1268 842 3040 1614 1455 2398 1207 845 
4212,2964 2754 470 1818 1348 1643 1465 702 230 2616 1722 2179 1577 3091 2770 3059 100 1990 1386 987 1071 803 2885 3241 2541 1498 479 1956 2393 945 1122 517 2652 1714 1106 241 1879 1060 3233 3250 1737 168 1741 1971 2782 2688 2351 3148 1197 2470 
4213,2541 1060 1133 517 1956 255 1443 2616 100 814 1737 609 2320 491 2750 2885 3073 1245 3237 1386 465 644 987 2022 796 2464 2171 3209 2888 783 748 1818 2986 2855 702 2726 168 280 2198 1102 957 1371 1567 2006 1784 3129 2693 2932 454 296 
4214,2474 676 1575 3210 1474 865 1268 2115 1099 2470 1200 505 231 1784 1770 2688 637 1203 2320 1868 2306 2551 1964 2537 2415 100 1722 1056 987 1088 394 1353 1224 719 2217 358 2885 2726 988 275 1861 1755 1106 1567 1002 2652 2525 1325 553 3241 
4215,1975 1474 1226 2555 319 1057 1784 1840 48 3220 1977 394 1154 2472 865 1001 2862 1088 2129 1002 2648 1745 1681 1185 1789 869 3008 2152 358 2196 119 3124 2529 2767 2696 2551 423 2631 2117 1622 2964 362 2616 2087 2298 2953 3049 2055 719 454 
4216,3209 3022 2320 2750 3237 1443 1386 465 2885 517 1956 1102 1567 100 1784 3236 454 2198 783 380 767 2470 1245 1770 814 2541 2022 385 1290 811 229 521 609 3073 2035 3229 491 2464 796 2855 2726 1060 2133 1078 2398 1357 238 1200 1193 166 
4217,471 505 3079 486 2902 2455 706 1130 13 3186 3142 1614 370 1575 334 1304 2350 1298 2282 1672 2339 3241 830 2521 2939 2557 1119 585 1720 1001 1195 3184 1978 842 231 2174 939 1346 1325 2142 2536 1115 1005 402 1533 2006 1189 3041 2685 1871 
4218,162 2893 155 1355 1613 476 2126 1226 2828 2217 1396 589 1577 628 168 3201 2176 1268 1133 1861 1957 987 2548 2499 2715 2888 1832 3129 723 2662 1686 71 2809 699 959 553 2388 1951 1745 405 1233 2385 2959 2744 2610 3241 3009 2225 876 946 
4219,1386 2022 2885 2541 517 1956 255 1443 465 166 2726 2750 100 814 767 1060 1357 702 1737 2320 1102 957 2035 2616 1818 1078 924 987 1498 2464 521 2841 596 1396 2855 2236 1245 1560 3209 2012 2133 1348 3229 2198 609 2033 491 470 2351 1755 
4220,637 2862 719 1575 275 2971 3040 2455 865 1056 783 3031 1353 1868 2537 988 2527 234 294 706 505 1474 981 2878 1770 3176 1784 1200 2845 2117 1455 676 1099 1020 426 2521 486 2525 1132 2661 2070 1635 1715 2470 1722 1195 1761 443 2902 3186 
4221,2469 1745 1577 2126 2888 2964 644 3073 770 1423 2616 1133 1184 2210 1579 3209 329 1818 361 385 465 1825 2885 3229 517 1736 470 1386 3242 2371 1336 1197 750 1268 1689 991 2322 938 1458 1226 987 2464 2421 113 723 2012 124 2891 3226 162 
4222,1348 2144 3078 2514 2039 1949 2940 3178 427 3148 333 1889 2547 2024 1465 1336 2312 1386 918 1956 2536 1619 1247 2435 697 3032 85 1835 2403 2464 663 1693 968 494 2537 945 3229 2179 639 275 2108 457 2837 2831 496 1198 2706 226 1575 88 
4223,2022 702 1386 2885 968 2464 1956 1348 2351 465 517 945 662 1307 2024 865 1465 275 1197 2339 2312 1693 457 2179 496 719 2206 1575 830 2541 277 2940 1949 2320 1443 1193 1868 697 2537 1185 117 1060 2754 471 1673 706 2536 1102 1424 1681 
4224,1575 1268 2805 734 2193 1861 98 1362 1804 553 651 1957 876 2182 231 2385 1213 2217 3189 2380 1055 598 2651 677 2810 2474 1325 1941 1547 1613 1475 3106 1383 405 2392 1152 755 582 2499 2070 1008 1041 444 829 2312 2852 1474 1873 719 1085 
4225,338 2012 1200 3054 2463 644 609 1800 2022 2650 2464 1023 1579 2885 1065 770 859 1749 2541 292 2725 2537 2398 3229 465 491 2441 1193 1031 1195 380 1770 783 2940 437 3052 385 1423 1290 2222 2013 663 753 1443 2750 602 1567 1754 2031 1197 
4226,3150 677 1975 954 319 1154 1861 64 553 163 2217 405 1268 1964 2385 2297 394 1055 1299 2889 1941 876 1873 2631 1549 1415 2352 2196 1474 2810 751 358 856 2550 734 2413 598 3134 825 2811 2866 829 1317 1432 1896 2129 2499 1088 905 1383 
4227,1305 961 2866 1470 1991 1922 362 589 2365 2955 266 2546 2270 2905 1817 938 2353 809 1141 1389 59 2799 2756 1733 3039 3083 2850 2721 786 2602 721 949 1197 435 1386 3209 1045 1310 2431 3084 1612 2496 3080 3078 2652 1923 1572 2171 1241 1710 
4228,505 856 2113 319 2115 836 714 938 954 1195 2885 471 2022 231 3241 1614 1474 1896 1317 335 1325 1575 465 2811 2297 1117 676 91 1054 1386 1015 2977 751 1154 655 1002 719 2902 825 1088 1224 571 2431 334 1755 2164 2887 2652 865 3210 
4229,465 1268 2885 1386 1443 644 2464 2320 3073 2022 517 1941 2616 2470 770 1200 1102 814 2693 2750 3209 3229 1784 2012 1770 2472 1193 380 2384 1423 1567 1357 1290 48 18 2855 2696 964 491 2198 2810 796 1861 1579 2176 2944 296 1213 1133 2726 
4230,2885 1386 465 2470 2022 1195 294 2652 2320 1770 3229 2940 2750 697 2464 2855 1200 2351 3209 988 2537 2350 490 964 2359 1784 2031 814 517 1197 1348 1290 1811 2312 454 214 1575 505 2398 865 232 2198 1956 2127 1818 2541 470 2299 307 415 
4231,3111 2411 2155 2193 2039 275 2885 1204 3032 2404 1465 2464 2351 1348 161 1386 1575 750 307 1949 1377 697 2537 1336 2127 873 2553 2312 1861 465 2814 2022 1866 719 1108 1755 3178 1684 2036 1143 1140 2940 2841 2652 1139 1397 333 214 756 702 
4232,2022 1386 968 465 505 2464 2885 2351 702 2940 2339 2547 830 1949 2537 1755 865 275 719 1185 3215 1575 1868 706 697 2031 427 2855 1102 517 1407 898 1013 1784 584 2455 3026 412 2320 1193 1681 1800 2312 3209 3142 1474 975 471 2206 1307 
4233,1575 476 1861 167 2855 3041 1684 231 1009 2828 2331 2899 2805 1874 1237 2833 1422 1343 358 2312 1938 876 1156 2460 505 946 2206 2514 117 1321 2464 162 2385 2845 25 1283 1613 1735 1456 1325 812 1405 46 1233 2233 656 1673 3178 1307 92 
4234,1575 2464 275 719 1455 1185 2537 865 1193 2070 2312 3040 2944 1734 1200 698 465 2024 147 1681 1156 1755 3237 811 1307 609 976 234 2885 280 783 231 1868 2466 490 2133 2997 656 3181 1770 1784 1116 938 1196 2555 167 2193 3209 1656 3041 
4235,100 2350 2652 2320 2875 3059 1714 2726 2937 1386 2470 2885 2649 465 2111 1239 803 454 1784 2964 2022 1990 868 517 470 1197 3241 2428 1643 2472 1567 91 1200 1818 2933 532 1088 783 2351 2616 497 115 1737 505 706 2541 3014 2986 2393 2551 
4236,2770 1741 2179 1060 1348 2347 2435 251 521 945 969 1122 230 3130 1956 3148 225 3233 1386 1465 1643 1713 1498 1358 1818 526 2850 2835 2274 1045 2579 1470 1922 3091 306 870 645 1278 709 2171 3090 2564 596 266 761 702 1071 2754 3247 1722 
4237,697 968 1260 485 2940 84 3229 3026 2536 465 307 1194 2324 2039 2022 2537 1619 313 2190 2645 2885 259 1949 2144 706 275 3032 1218 496 333 2547 1185 2464 1784 639 2031 167 2455 1386 2514 2783 412 2823 3158 865 2403 1793 505 3178 454 
4238,2537 697 2940 2022 2885 1386 2312 412 2841 1575 968 465 496 2351 1348 275 2547 2464 750 2039 2460 865 427 3178 2845 505 2031 3229 2527 1870 1336 84 1868 1185 3078 2783 333 1218 259 3176 2645 2108 25 2149 1949 702 719 2514 2455 3032 
4239,2464 1575 465 2855 454 1200 2885 505 3237 1755 2022 1386 1193 2537 2750 1443 905 1868 490 1770 2312 2652 2176 2661 2976 2986 865 1268 231 719 471 2940 783 1800 2944 2726 167 1474 2474 2006 280 1290 1195 1784 1156 1224 1378 2127 2470 335 
4240,2022 465 1474 1386 2541 496 2885 938 515 2351 517 865 2464 856 1956 1575 987 954 1868 2537 702 637 719 655 1268 1241 275 2474 1197 945 1443 2750 1348 2602 2320 231 1224 1949 1664 2726 2971 1455 2616 2115 2652 2908 2841 1193 2312 2179 
4241,1575 865 1200 1770 1868 1784 2455 275 2537 719 2320 2474 1056 1455 3092 3103 637 981 1020 706 677 1474 811 1681 2470 2971 2193 1353 144 2352 837 2117 2946 465 294 1120 976 3187 2476 2878 231 1268 1055 1113 1941 2295 3142 3031 1399 2434 
4242,2464 2940 3209 412 1185 968 3114 1193 3237 275 1949 2024 2022 702 3178 698 3229 2514 1956 2537 1443 465 1681 2039 2312 1102 719 1386 273 2885 2144 865 1465 1232 1755 1455 2031 517 21 1112 329 166 609 2206 2190 1889 2007 1800 454 2547 
4243,2977 2887 954 2262 1006 1415 1896 1339 1002 1020 2173 3142 91 1519 990 1094 710 244 1054 2113 1518 1531 3241 1529 2297 856 613 2811 197 1154 468 3 2305 122 706 1168 845 1299 2455 2538 1269 1474 1165 2 1117 1797 2651 751 905 3023 
4244,2973 2107 3207 505 333 2455 1949 1336 2940 2527 384 2537 2144 571 2039 3178 706 2547 2190 3101 1637 730 898 865 1575 2404 1353 2902 1262 2521 1870 750 2536 329 1465 275 2814 3031 1677 1023 1304 968 3030 1099 1119 2339 1868 2312 1672 663 
4245,3209 1956 2602 1443 465 2541 2320 938 517 2147 3022 1241 2885 2464 609 2022 1386 2750 2958 949 644 1770 3080 2470 2776 1305 2616 2163 491 1991 1193 2171 100 1486 1200 2726 59 2944 296 1784 380 2035 2994 2652 115 2883 3078 1567 2198 942 
4246,505 1386 751 883 968 697 485 839 2747 2547 1575 215 2464 2312 2113 2022 2297 3142 2651 2225 471 3241 1268 1212 465 2885 328 2546 1861 2853 457 706 84 490 2977 2940 749 1415 1613 1474 2537 2974 3215 1200 2652 231 836 1195 2262 1868 
4247,1386 2464 1348 2470 2537 1956 3078 2022 1465 1197 2652 1575 2312 865 945 1200 2885 2320 2940 457 2351 1023 702 1923 2726 1193 2179 1185 2435 719 3148 2024 2222 1868 663 706 1949 859 275 2541 1722 465 2350 1241 231 1289 3241 2875 770 100 
4248,1204 1386 1290 465 770 2885 3229 2022 361 296 2350 1001 1735 1784 663 1512 2855 2464 1443 18 644 1197 346 2750 3132 2472 2536 2807 2190 1336 427 385 2470 13 329 1857 1417 814 1195 2320 505 1348 167 517 1013 1756 1046 2006 750 2706 
4249,1242 2921 1130 706 1575 2812 2521 443 2522 170 842 1680 231 3186 545 1828 2444 2173 2098 2455 2786 837 402 2977 1871 2700 39 2142 856 263 471 1195 2902 2115 3063 2099 1115 2879 1325 335 47 655 1896 458 1746 2291 2764 844 2159 1620 
4250,1616 2536 2940 1756 639 3026 2039 2190 1429 2537 1987 2619 1677 2144 1459 454 2031 505 2464 2622 2514 697 84 1185 865 2549 749 3032 471 1605 2455 2645 1784 3071 968 3013 2986 1218 2527 3008 2312 2174 3193 2772 1260 3078 1195 167 1430 1575 
4251,1575 1387 2193 2810 1268 1770 1613 1377 2734 553 1941 197 2763 2455 1861 3221 1362 294 1887 490 1219 1969 1852 2385 763 2470 2651 1806 1055 1020 1520 1152 783 981 1353 847 677 545 2521 1529 2537 253 2522 163 2565 827 525 2173 1585 2527 
4252,2149 2190 2619 2514 1987 2531 290 749 968 2845 2732 25 579 2527 849 3026 494 2278 2645 639 485 3176 1260 1715 2233 2940 2178 821 1889 1321 1407 84 1657 1988 446 735 1243 2206 1218 2607 1756 1557 397 3229 948 2898 2031 2324 2259 600 
4253,2350 2470 1348 1268 2885 2726 1386 2875 702 2022 1185 3148 1741 1941 553 615 2805 2320 1722 2111 945 1956 470 2179 2688 1575 100 3241 2182 663 241 706 1197 3145 1804 501 2464 3079 3059 1861 2217 2831 2536 231 803 405 1046 1465 2351 1289 
